Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,game_name,app_id,review_text,review_length,hours_played,review_date,owners,developers,publishers,genres,platforms,categories,release_date,price,embedding
171,679,679,New World: Aeternum,1063730,rip,3,383.1,2026-02-12 03:02:07,"50,000,000 .. 100,000,000",['Amazon Game Studios'],['Amazon Game Studios'],"['Action', 'Adventure', 'Massively Multiplayer', 'RPG']",['windows'],"['Multi-player', 'MMO', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'In-App Purchases', 'Adjustable Text Size', 'Camera Comfort', 'Chat Speech-to-text', 'Chat Text-to-speech', 'Color Alternatives', 'Custom Volume Controls', 'Keyboard Only Option', 'Playable without Timed Input', 'Save Anytime', 'Stereo Sound', 'Subtitle Options', 'Surround Sound', 'Partial Controller Support']","Sep 28, 2021",,"-0.71925,0.012191,0.25872,-1.2256,-0.044223,0.23168,-0.22757,-0.052528,0.097611,0.12631,0.54556,0.72871,0.2562,-0.014005,-0.067077,0.63777,-0.19526,0.21036,-0.19619,0.28688,0.32591,0.32419,0.35448,0.043789,0.87244,0.52257,-0.6886,0.1189,1.0803,-0.17605,0.51243,0.48924,-0.0060367,-0.047201,-0.80366,-0.85419,0.098516,-0.55777,0.20733,0.42676,0.0022964,-0.27747,-1.0508,-0.28479,-0.15664,0.26189,-0.016188,-0.036324,0.12726,-0.12729,-0.60042,0.57191,-0.31985,-0.34776,0.1796,-0.73572,0.30279,0.38366,0.82671,-0.093158,0.37214,1.0315,-0.43558,0.33853,0.25918,0.74008,0.47612,0.30509,-0.20155,-0.7915,0.2442,-0.35143,0.091239,-0.42436,-0.14824,-0.20607,0.14021,0.39688,0.54443,0.22969,0.12861,-0.41027,-0.24147,-0.43584,0.23054,0.24471,-0.33489,-0.085768,-0.65243,-0.13926,0.12226,0.37804,0.048029,-0.32968,0.61036,-0.14953,0.18974,-0.044438,-0.050235,0.002572"
172,1950,1950,Wallpaper Engine,431960,cool wallpapers,15,30.55,2026-03-01 14:32:49,"20,000,000 .. 50,000,000",['Wallpaper Engine Team'],['Wallpaper Engine Team'],"['Casual', 'Indie', 'Animation & Modeling', 'Design & Illustration', 'Photo Editing', 'Utilities']",['windows'],"['Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Workshop', 'Includes level editor']","Nov 16, 2018",499.0,"-0.42269748,-0.025474995,0.13937,-0.293105,0.35461,0.234275,0.087348506,-0.238227,-0.42321,0.131319,-0.079150006,-0.49926,-0.126871,-0.19426501,0.35908502,0.177975,-0.265337,-0.2302175,-0.030980997,-0.2017015,-0.157045,0.12610999,0.614265,-0.168165,-0.131395,0.30618,0.043785006,-0.25895602,-0.6131,-0.30234998,-0.15963,0.021634996,-0.34653997,0.075013496,-0.040774997,0.57352,0.06761001,-0.706355,0.1970335,-0.4466185,0.37911052,-0.68719,-0.51754,-0.092554994,-0.21920499,-0.096539505,-0.180495,0.08559,0.74873,-0.6145975,-0.0104403505,-0.024914995,0.14327,0.10356499,-0.013010003,-0.99601996,0.20131,0.41543,-0.06474,-0.1328195,0.01845,0.594855,-0.50266147,0.005494997,0.30511498,0.37699002,0.885475,-0.39173,-0.16002001,-0.79259,0.233048,-0.053482,0.414105,0.064645,-0.010570502,0.17602499,-0.04085,0.372405,0.88781,-0.18553999,0.31129,-0.35105848,-0.34289002,0.74988997,-0.31181002,0.102776505,0.1019075,-0.048460007,0.039252497,-0.073149,0.0425845,0.512135,0.4224055,-0.60171497,-0.17819,-0.126716,-0.51696,0.09928001,-0.082298994,0.074699"
173,1838,1838,Path of Exile 2,2694490,yeah not bad,12,1701.95,2026-02-27 20:24:42,"20,000,000 .. 50,000,000",['Grinding Gear Games'],['Grinding Gear Games'],"['Action', 'Adventure', 'Massively Multiplayer', 'RPG', 'Early Access']",['windows'],"['Single-player', 'Multi-player', 'MMO', 'Co-op', 'Online Co-op', 'Full controller support', 'HDR available']","Dec 6, 2024",2999.0,"0.15942001,0.043473333,0.80579996,-0.75049,-0.80577993,0.09266699,-0.14611666,0.06841334,0.182205,-0.06619633,0.399358,0.24521667,0.39420733,0.2346089,0.19082634,-0.16525333,-0.3877766,0.19418998,-0.28793,0.7143133,0.3874267,0.33968,-0.21905999,-0.24694169,-0.10142333,0.4052453,-0.40256667,-0.47774336,0.25433764,-0.092549674,0.052773327,0.5614833,0.150928,0.08727667,-0.07199034,0.20559865,-0.13491435,0.109537005,0.21010233,-0.5270733,-0.15158732,0.21581,-0.18045668,-0.4489,-0.50258,-0.31228,0.3803133,-0.28399566,-0.22826399,-1.11228,-0.0005720009,-0.053076338,0.15358199,0.54019666,-0.30226967,-1.9858099,0.3788501,0.40218332,0.9185467,0.42746997,-0.16340566,0.78765994,-0.8331533,-0.029339002,0.9096467,0.09414834,0.80993,0.29113334,-0.22845365,-0.44954267,0.058373332,-0.27153,0.06462833,-0.09876001,0.25800666,0.18470334,-0.099599995,0.146382,-0.4845067,0.016322672,0.6674967,-0.23387666,-0.485039,-0.08660301,-1.6129233,-0.26286134,-0.23209666,-0.3581415,-0.49687335,-0.15984999,-0.23802333,-0.18648334,-0.022830004,-0.035553668,-0.27276668,0.14584334,-0.13862284,-0.11499757,-0.01716566,0.23382334"
174,411,411,Team Fortress 2,440,bruh its tf2  overwatch is temporary tf2 is forever,53,249.03333333333333,2026-03-01 02:29:57,"50,000,000 .. 100,000,000",['Valve'],['Valve'],"['Action', 'Free To Play']","['windows', 'linux']","['Multi-player', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Captions available', 'Steam Workshop', 'In-App Purchases', 'Camera Comfort', 'Color Alternatives', 'Custom Volume Controls', 'Stereo Sound', 'Surround Sound', 'Partial Controller Support', 'Valve Anti-Cheat enabled', 'Stats', 'Includes level editor', 'Commentary available', 'Remote Play on Phone', 'Remote Play on Tablet']","Oct 10, 2007",,"-0.22826858,0.022599716,0.29379717,-0.16724184,0.01542572,-0.12346427,-0.17547259,0.12896714,0.18357028,-0.077938,-0.18560417,0.0050038523,0.32290715,-0.049877133,-0.00701258,-0.31616142,0.31799045,0.098726,0.21596527,0.09582429,0.2027843,0.17393143,0.015550999,0.017358657,0.19936487,0.13191429,-0.08352486,-0.24265715,-0.13570571,-0.021925388,-0.016946783,0.12037001,-0.10281285,0.03311143,0.022351418,-0.042097576,-0.018775294,0.029492864,-0.17303027,-0.4052673,0.083279714,0.09498157,0.42547283,-0.12121514,0.2871466,0.10241101,0.03548285,0.17493857,-0.11507614,-0.4610043,-0.23098873,-0.4010686,0.14852473,0.90084255,-0.15605143,-1.8275156,0.32267287,-0.26386145,1.00097,0.14163429,0.008654286,0.23078898,-0.10841058,-0.26677433,0.5266057,0.018521424,0.27877858,0.11419714,-0.105995156,-0.14110859,0.20586886,-0.2170043,-0.30757257,-0.18963072,0.3217843,-0.31258145,0.17819144,0.08402429,-0.40989146,-0.016012575,0.08316572,-0.24812114,-0.005648583,0.113348,-0.6474357,0.12786143,0.17586343,-0.17934741,0.15207359,-0.13803144,-0.30213556,0.12710328,0.04355043,0.0028284278,0.04088395,-0.12166143,0.12772885,-0.48415735,0.35408857,0.30794415"
175,1324,1324,Monster Hunter Wilds,2246340,focus attacks brighten my days,33,41.48333333333333,2026-03-01 13:47:33,"20,000,000 .. 50,000,000","['CAPCOM Co., Ltd.']","['CAPCOM Co., Ltd.']","['Action', 'Adventure', 'RPG']",['windows'],"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Adjustable Text Size', 'Camera Comfort', 'Color Alternatives', 'Custom Volume Controls', 'Keyboard Only Option', 'Stereo Sound', 'Subtitle Options', 'Surround Sound', 'Steam Cloud', 'HDR available', 'Family Sharing']","Feb 27, 2025",6999.0,"-0.3649888,0.0870044,0.043367136,-0.1340958,0.008235991,0.137548,-0.268048,-0.025196016,-0.09587179,0.174728,-0.0099400105,0.1220144,0.37382,0.030207997,-0.083556,-0.039817996,-0.3529112,-0.048382808,-0.33147,0.22454901,0.2824708,-0.24637601,-0.013928004,0.231774,-0.030129785,0.28877157,-0.158702,-0.21631601,0.0484126,-0.2048702,0.082736,0.053580992,-0.065098,0.016335994,-0.437396,0.303996,-0.07178421,-0.11139001,0.119517885,-0.043448,-0.334056,-0.30228478,0.32776862,-0.0976388,-0.27141,0.1862816,0.1815936,-0.23867278,0.212816,-0.976548,-0.104661845,-0.14786,-0.0430956,1.1539481,-0.074594006,-1.8756081,0.240206,-0.069854,1.224596,0.2204808,-0.1763472,1.272512,-0.11605439,-0.2709856,0.404034,0.539402,0.24391201,0.025699401,0.039615206,-0.1373872,0.21179402,-0.353828,0.030974,-0.575093,-0.032932002,0.22366801,0.006353797,-0.106317595,-0.60747397,-0.0927024,0.23281801,0.1963862,-0.351318,0.19375587,-1.2070664,-0.2156488,-0.09254439,0.11056135,-0.35189158,-0.0908518,-0.0356974,0.364948,0.30970243,0.117341995,-0.503554,0.033840798,0.019609401,0.19005398,0.20488922,0.4421292"
176,782,782,Black Myth: Wukong,2358720,good,4,8.1,2026-02-27 17:27:20,"50,000,000 .. 100,000,000",['Game Science'],['Game Science'],"['Action', 'Adventure', 'RPG']",['windows'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Playable without Timed Input', 'Stereo Sound', 'Surround Sound', 'Steam Cloud', 'Family Sharing']","Aug 19, 2024",5999.0,"-0.030769,0.11993,0.53909,-0.43696,-0.73937,-0.15345,0.081126,-0.38559,-0.68797,-0.41632,-0.13183,-0.24922,0.441,0.085919,0.20871,-0.063582,0.062228,-0.051234,-0.13398,1.1418,0.036526,0.49029,-0.24567,-0.412,0.12349,0.41336,-0.48397,-0.54243,-0.27787,-0.26015,-0.38485,0.78656,0.1023,-0.20712,0.40751,0.32026,-0.51052,0.48362,-0.0099498,-0.38685,0.034975,-0.167,0.4237,-0.54164,-0.30323,-0.36983,0.082836,-0.52538,-0.064531,-1.398,-0.14873,-0.35327,-0.1118,1.0912,0.095864,-2.8129,0.45238,0.46213,1.6012,-0.20837,-0.27377,0.71197,-1.0754,-0.046974,0.67479,-0.065839,0.75824,0.39405,0.15507,-0.64719,0.32796,-0.031748,0.52899,-0.43886,0.67405,0.42136,-0.11981,-0.21777,-0.29756,-0.1351,0.59898,0.46529,-0.58258,-0.02323,-1.5442,0.01901,-0.015877,0.024499,-0.58017,-0.67659,-0.040379,-0.44043,0.083292,0.20035,-0.75499,0.16918,-0.26573,-0.52878,0.17584,1.065"
177,1345,1345,Monster Hunter Wilds,2246340,"one year later  here what i have to say 
game is really good  
even better if you play with friends  
give it a try",119,602.6166666666667,2026-03-01 05:59:28,"20,000,000 .. 50,000,000","['CAPCOM Co., Ltd.']","['CAPCOM Co., Ltd.']","['Action', 'Adventure', 'RPG']",['windows'],"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Adjustable Text Size', 'Camera Comfort', 'Color Alternatives', 'Custom Volume Controls', 'Keyboard Only Option', 'Stereo Sound', 'Subtitle Options', 'Surround Sound', 'Steam Cloud', 'HDR available', 'Family Sharing']","Feb 27, 2025",6999.0,"-0.13380474,0.31740865,0.5099667,-0.36224225,-0.27575168,0.22414047,-0.039234966,0.16612948,-0.070943795,-0.14158437,0.07497967,0.006186142,0.21426837,-0.020350667,0.06298473,-0.20356023,0.11728417,0.2089768,-0.53836155,0.46461406,0.24844871,0.06505229,0.08513259,-0.062402386,0.2820658,-0.023466343,-0.26946557,-0.58897287,0.17482059,-0.2240086,-0.19747283,0.7150298,0.032916043,0.035392668,0.1774344,0.3409038,-0.1896198,0.3081038,-0.009571954,-0.3168122,-0.31491444,-0.14891465,0.18980934,-0.49970078,-0.30306777,-0.06950366,0.23520045,-0.41644588,-0.0051449593,-0.98053545,-0.045000855,-0.1825372,0.119684935,1.1315986,-0.169201,-2.7181914,-0.02223516,-0.08379117,1.5338807,0.57615215,-0.25241423,0.8810145,-0.42682543,-0.013804811,0.76406235,0.04469191,0.56666994,0.5259096,-0.035794605,-0.20063996,0.033706885,-0.33704022,-0.047709137,-0.43367007,0.15532763,0.09933898,-0.14945905,-0.166288,-0.7391012,0.05126971,0.6094199,-0.04659709,-0.65391463,0.0004584901,-1.5839238,-0.20279998,0.05839933,-0.056865945,-0.31990358,-0.40354112,-0.055287335,-0.17250086,-0.14129129,-0.103629075,-0.5849265,-0.06663772,-0.22121482,-0.25294986,0.39628494,0.37893882"
178,874,874,Grand Theft Auto V Legacy,271590,its a great game but i never received my great white shark card or a code for it so im pretty annoyed at that,109,61.95,2026-02-28 22:39:41,"50,000,000 .. 100,000,000",['Rockstar North'],['Rockstar Games'],"['Action', 'Adventure']",['windows'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV']","Apr 13, 2015",,"-0.00401229,0.17592113,0.44874832,-0.36527166,-0.19881588,0.3045251,-0.014487792,0.14699838,-0.0710865,-0.10213312,0.080733515,0.058659334,0.15456925,-0.024718625,0.09353608,-0.13839854,0.18322796,0.048560616,-0.28340858,0.28609458,0.1726489,0.09961021,0.029737411,-0.05522794,0.44047293,0.07948965,-0.2728679,-0.4216934,0.035121534,-0.1875093,-0.04503374,0.63678664,0.050596002,0.073575325,0.15963706,0.30401656,-0.2541729,0.23788546,-0.014063112,-0.14438474,-0.1779778,-0.2808506,0.2095872,-0.30712572,-0.044341285,-0.087095164,0.3451488,-0.21332724,-0.004167869,-0.7346882,-0.06752866,-0.082031615,0.20787717,0.9080388,-0.36265042,-2.4374988,0.05342162,-0.104209445,1.5109717,0.4398357,-0.06726574,0.7253538,-0.38966325,0.13790093,0.6266792,-0.15210491,0.5011722,0.35091424,0.19531776,-0.031059794,-0.07388922,-0.17132926,0.059724364,-0.30844203,0.14121978,0.20699662,-0.15804869,-0.09194153,-0.8082135,0.08303387,0.5192484,-0.15338454,-0.43114376,0.07543666,-1.3591299,-0.15081324,0.100165226,-0.3004943,-0.13895059,-0.26034775,-0.081783526,-0.054579664,0.020188669,0.17502661,-0.2815766,-0.092315845,-0.3270652,-0.28264755,0.33547032,0.23290473"
179,1652,1652,ELDEN RING,1245620,just a masterpiece  nothing more i need to say  if you like video games you must play elden ring,97,397.78333333333336,2026-03-01 11:49:14,"20,000,000 .. 50,000,000","['FromSoftware, Inc.']","['FromSoftware, Inc.', 'Bandai Namco Entertainment']","['Action', 'RPG']",['windows'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Camera Comfort', 'Custom Volume Controls', 'Playable without Timed Input', 'Save Anytime', 'Stereo Sound', 'Surround Sound', 'Steam Cloud', 'Family Sharing']","Feb 24, 2022",5999.0,"-0.06577501,0.3464781,0.46486548,-0.39208812,-0.21353185,0.2880776,-0.11584495,0.16850793,-0.0048122727,-0.09890917,0.19651127,0.042779554,0.08311116,-0.050924316,0.03215742,-0.14701068,0.035815097,0.48725745,-0.47328305,0.48216715,0.23120935,0.06061584,0.0064208475,-0.1812598,0.36431956,0.09608953,-0.16845691,-0.4731322,0.20831831,-0.2146513,-0.11840826,0.5355595,-0.0028609445,0.08005356,0.2872561,0.27504078,-0.15135197,0.22544594,0.06311552,-0.28327549,-0.13534929,-0.116442695,0.061661325,-0.4979363,-0.3669984,-0.019703632,0.14574751,-0.4126262,0.019747203,-0.8514351,-0.049714893,-0.045354128,0.075343944,0.8817093,-0.166326,-2.366865,0.015876764,-0.032213528,1.4519868,0.5707953,-0.24055667,0.9104767,-0.5228397,-0.09902463,0.68979806,0.11545363,0.5794362,0.4561069,-0.19585703,-0.12840846,0.055211738,-0.34166157,0.03424926,-0.27252418,0.14502294,0.065937355,-0.09299212,0.013381261,-0.49978155,0.029087318,0.53074366,-0.22181611,-0.5668664,0.04206605,-1.4123083,-0.06867316,0.085617565,-0.059546627,-0.21955493,-0.32619008,-0.027349798,-0.06469944,-0.04579716,-0.20366098,-0.34241343,-0.25441584,-0.13784027,-0.32148623,0.4024292,0.3780047"
180,1278,1278,War Thunder,236390,10 10 snail,11,392.3666666666667,2024-04-02 05:27:13,"20,000,000 .. 50,000,000",['Gaijin Entertainment'],['Gaijin Network Ltd'],"['Action', 'Massively Multiplayer', 'Simulation', 'Free To Play']","['windows', 'mac', 'linux']","['Single-player', 'Multi-player', 'MMO', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'VR Supported', 'Steam Trading Cards', 'In-App Purchases', 'Adjustable Text Size', 'Camera Comfort', 'Color Alternatives', 'Custom Volume Controls', 'Playable without Timed Input', 'Stereo Sound', 'Surround Sound', 'Remote Play on Phone', 'Remote Play on Tablet']","Aug 15, 2013",,"-0.4101273,0.35105333,-0.026341999,-0.35193667,-0.25392666,0.33326,0.60249,0.19459999,-0.28934935,-0.18980533,0.5873967,0.0036936663,-0.36435,0.12250667,0.20474334,-0.5420367,0.022133231,-0.085062,-0.23273998,0.6336767,0.51378334,0.33601603,-0.036126655,0.6521233,1.0289932,0.3573133,-0.0050333343,0.14210667,-0.18670666,0.14846934,-0.265256,0.39384,0.35347998,-0.50554997,0.3050867,0.21604,0.044176668,0.13781033,-0.28065,0.5349066,-0.2665173,-0.48249567,0.1770233,-0.4512967,0.25487,-0.16191667,-0.32871667,-0.42078662,0.037103336,-0.33705333,-0.014643331,-0.46971598,0.035273332,0.58017665,-0.47071186,-1.6025743,-0.2427,-0.5327167,1.6562201,0.8148133,-0.39629665,0.5817633,-0.21987335,-0.07185001,0.169428,0.30021566,-0.10126,0.031493347,0.6472567,0.19021,-0.18898666,-0.06334767,0.18962668,-0.21309333,0.106139004,0.15795667,-0.049047332,-0.10100167,-0.67789,0.25822,0.6691733,-0.12751,-0.39724335,0.35238466,-0.14472999,-0.34713665,0.67288,-0.47498932,0.16526,0.19087668,-0.16695134,0.53065664,-0.048309997,-0.30708668,-0.7391467,0.10332334,-0.26348332,-0.32900402,0.43631998,-0.55862004"
181,785,785,Black Myth: Wukong,2358720,w game w game,13,59.11666666666667,2026-02-27 16:09:21,"50,000,000 .. 100,000,000",['Game Science'],['Game Science'],"['Action', 'Adventure', 'RPG']",['windows'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Playable without Timed Input', 'Stereo Sound', 'Surround Sound', 'Steam Cloud', 'Family Sharing']","Aug 19, 2024",5999.0,"-0.4182205,0.32900152,0.5617909,-0.48550498,-0.43164498,0.57122505,0.61585,-0.004455,-1.01868,-0.27578,0.772523,-0.740215,-0.52445,-0.128135,-0.069419995,0.67269504,0.082586,0.25897,-0.48149002,0.031760007,0.262955,0.37023398,0.11927601,0.54054,0.83342004,0.12754002,0.164285,0.32410002,-0.15092501,-0.06695999,0.025929987,0.96932507,-0.08914299,0.1433945,0.22905649,-0.15445499,-0.415895,0.2967084,-0.58935,0.18555997,0.61945,-0.47998,-0.17662999,-0.24734,-0.40925497,0.034199,-0.120695,-0.3289615,0.532795,-0.52696,-0.25362,0.08169551,0.218822,0.19071999,0.29636002,-2.1169,-0.062915,0.05759999,1.04207,0.68782496,-1.1222501,0.14761001,-0.94146,-0.297386,0.56287,0.375745,0.45417002,0.20431449,-0.259755,0.65991503,-0.435055,0.1683525,0.07384501,-0.24431399,0.815725,-0.040654995,-0.12103501,0.0516255,-0.191155,0.242335,0.015605003,-0.70802003,-0.56735003,-0.014975004,-0.755634,0.13830501,-0.34936002,-0.57286,0.23712751,0.19989,-0.57917,0.29447502,0.33855003,0.235865,-0.12756,-0.34976,-0.04337001,-0.27812004,0.68431497,-0.103901"
182,1818,1818,Path of Exile 2,2694490,mid game boring asf,19,230.91666666666663,2026-03-01 10:50:54,"20,000,000 .. 50,000,000",['Grinding Gear Games'],['Grinding Gear Games'],"['Action', 'Adventure', 'Massively Multiplayer', 'RPG', 'Early Access']",['windows'],"['Single-player', 'Multi-player', 'MMO', 'Co-op', 'Online Co-op', 'Full controller support', 'HDR available']","Dec 6, 2024",2999.0,"-0.27486524,0.115933254,0.36830747,-0.30618998,-0.5834,0.23704952,0.4958675,0.36585498,-0.014072478,-0.08983675,0.35146397,-0.25936052,-0.11293175,-0.24380898,0.0363525,-0.033339996,-0.06920201,0.01668875,0.229995,0.17314026,0.1257575,0.11516701,0.094174996,0.04314225,0.4795365,-0.045149997,-0.18894501,0.1398125,-0.1673025,0.104755,-0.25543183,0.25187,-0.26082575,-0.09240024,0.122352496,0.14487925,-0.50572747,0.102304995,-0.10200549,-0.2778075,0.046828255,-0.054500006,-0.2821325,-0.141175,-0.14436701,0.15916675,0.34436753,-0.21045351,0.27170599,-0.57932174,-0.068375,-0.23254225,-0.0139064975,0.25533,-0.10674751,-1.3003974,-0.13873002,0.11306049,0.91217,0.5751375,-0.421005,0.31711,-0.25405502,0.076432,0.173415,0.14311251,0.12151748,-0.02813975,-0.2564375,-0.05537751,0.08100375,-0.032968245,-0.1044275,-0.072854504,-0.080715,-0.025667995,-0.37376425,-0.0176085,-0.09770676,0.009772502,0.20088027,-0.10836974,-0.20686501,0.1489025,-0.7755075,0.241715,-0.260322,-0.042554006,-0.004411243,0.21257,0.0952875,0.350335,-0.14112,0.26650602,0.0626,-0.08961751,-0.31840754,0.19842252,0.2846785,0.127162"
183,1198,1198,Lost Ark,1599340,satisfying combat ruined by boring endgame gameplay loop,56,1146.45,2025-11-16 17:18:33,"50,000,000 .. 100,000,000",['Smilegate RPG'],['Amazon Game Studios'],"['Action', 'Adventure', 'Massively Multiplayer', 'RPG', 'Free To Play']",['windows'],"['Single-player', 'Multi-player', 'MMO', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'In-App Purchases', 'Adjustable Text Size', 'Camera Comfort', 'Color Alternatives', 'Custom Volume Controls', 'Keyboard Only Option', 'Playable without Timed Input', 'Save Anytime', 'Partial Controller Support']","Feb 11, 2022",,"-0.26005048,0.27373663,0.23437001,0.09406998,-0.29206568,0.17105637,0.08374062,0.10750863,0.14661488,0.21198788,0.3160579,-0.07529876,0.17656538,-0.3931811,0.13667125,0.12707362,-0.2280835,0.013153624,0.18781601,0.11562249,0.332105,-0.17797375,0.0129759945,-0.12215,0.30666375,-0.0038331226,-0.112004146,0.09772514,-0.07922138,-0.169275,-0.3133075,0.011578754,-0.20649911,-0.4377862,0.14801912,0.09223587,-0.41172087,0.06670962,-0.123017505,-0.21662386,-0.028134257,-0.034209274,-0.03983726,0.16678031,-0.08070287,0.08862338,0.14139499,-0.028747374,0.028928507,-0.18515375,-0.107091755,0.02203212,-0.012604997,0.7112162,0.14304312,-1.4370775,0.38559747,-0.18682024,0.67712,0.20931326,-0.30848014,0.37009674,-0.066713,0.044504493,0.312336,-0.17553112,0.37459102,-0.014334999,-0.006913755,-0.16393876,-0.15424477,-0.24885462,0.17632124,0.13966751,0.156584,-0.04938025,-0.025048874,0.24797332,-0.2163136,0.056304116,0.046244126,0.07326151,-0.3435925,0.24585775,-0.950205,0.44047973,-0.029336503,-0.36756274,-0.33083752,-0.32803336,-0.14291927,0.13192113,-0.09746,0.3552,0.17364874,-0.34294164,-0.193975,-0.19723156,0.22575988,0.194684"
184,807,807,Grand Theft Auto V Legacy,271590,might be the best game ever made,34,57.266666666666666,2026-03-01 22:30:32,"50,000,000 .. 100,000,000",['Rockstar North'],['Rockstar Games'],"['Action', 'Adventure']",['windows'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV']","Apr 13, 2015",,"-0.024502141,0.18278757,0.6388615,-0.43511885,-0.025121996,0.05540729,0.2345781,0.00985957,-0.33370456,-0.06894702,0.12545586,-0.054655723,0.25963113,-0.11416243,-0.0005992864,-0.13135913,0.36103788,0.3518257,-0.44925717,0.2705066,0.25309998,-0.038535148,0.13097757,0.011225854,0.39656442,-0.17057288,-0.16491044,-0.34438857,0.047514565,-0.20221686,-0.21523185,0.59321004,-0.0122407125,0.13256514,0.39389285,0.24604085,-0.3268463,0.37837,-0.3204114,-0.2376797,-0.27804285,-0.07355129,0.14819027,-0.3018104,0.067588136,0.098589286,0.4280629,-0.5342143,0.086799145,-1.0213672,0.023952562,-0.13458486,0.21880302,1.0529758,-0.14641143,-2.6139572,-0.1679977,0.030720154,1.4839572,0.74418557,-0.4455757,0.9122128,-0.4450123,0.20715956,0.88389003,-0.2087357,0.35111645,0.39146128,-0.2116803,-0.29787713,0.15421173,-0.3005893,-0.12532255,-0.09079114,0.09650142,0.08435143,-0.3646963,-0.057554286,-0.73058474,0.14328344,0.4960714,0.068842135,-0.5999297,0.032355007,-1.7078143,-0.3166743,0.08905272,-0.15570714,-0.050243292,-0.46304855,-0.24963285,-0.087096,-0.19042744,-0.01942143,-0.4693714,-0.04603758,-0.33413145,-0.21910146,0.58403003,0.24406144"
185,712,712,Black Myth: Wukong,2358720,"just beat the game  and i all i can say is it the most beautiful game ever  with some of the if not the best boss fights  
but i wil also say that it can be a pain in ahh to beat",180,43.18333333333333,2026-03-01 20:39:22,"50,000,000 .. 100,000,000",['Game Science'],['Game Science'],"['Action', 'Adventure', 'RPG']",['windows'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Playable without Timed Input', 'Stereo Sound', 'Surround Sound', 'Steam Cloud', 'Family Sharing']","Aug 19, 2024",5999.0,"-0.14091484,0.2634187,0.540326,-0.37298328,-0.17159623,0.27847,-0.056441896,0.17864819,-0.12485758,-0.092305735,0.1525346,0.0022859538,0.2527731,-0.008523865,0.09798674,-0.17031616,0.098872945,0.21108934,-0.4447989,0.330826,0.33880165,0.00738928,0.15223853,0.05554885,0.32321456,-0.021241479,-0.09267952,-0.5063117,0.1319364,-0.28116587,-0.14514223,0.5749167,0.023634205,0.16605824,0.08364972,0.22360237,-0.109010264,0.35140857,-0.027339568,-0.25491348,-0.31846988,-0.23546223,0.15078914,-0.46191406,-0.11826535,0.028737046,0.3457133,-0.3942495,0.006715409,-0.7718329,-0.07590338,-0.06395987,0.10494013,1.0531634,-0.25982717,-2.480314,-0.03271209,-0.0653754,1.4129308,0.6341156,-0.19077748,0.7657677,-0.33548695,0.07999034,0.7888279,-0.030161185,0.5511514,0.41669345,-0.017316898,-0.23540072,0.06269743,-0.35389522,-0.062215522,-0.2833099,0.24483803,0.037988573,-0.20191109,-0.11934809,-0.79727,0.063484274,0.64223546,-0.020500924,-0.61707336,0.13790059,-1.5080739,-0.25932056,-0.02191714,-0.11910842,-0.15968801,-0.32372984,-0.07675447,-0.1596477,-0.1928032,0.1385446,-0.4993736,-0.048530016,-0.30506837,-0.3180058,0.4804787,0.25054088"
