Unnamed: 0,game_name,app_id,review_text,review_length,hours_played,review_date,owners,developers,publishers,genres,platforms,categories,release_date,price,category
1056,Unturned,304930,fun mod friend plus large amount support,68,118.23333333333332,2023-11-08 23:16:55,"50,000,000 .. 100,000,000",['Smartly Dressed Games'],['Smartly Dressed Games'],"['Action', 'Adventure', 'Casual', 'Indie', 'Free To Play']","['windows', 'mac', 'linux']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Camera Comfort', 'Custom Volume Controls', 'Adjustable Difficulty', 'Playable without Timed Input', 'Stereo Sound', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Stats', 'Includes level editor', 'Remote Play on Tablet']","Jul 7, 2017",,Action
1057,Unturned,304930,good morning,10,31.55,2023-10-16 05:35:13,"50,000,000 .. 100,000,000",['Smartly Dressed Games'],['Smartly Dressed Games'],"['Action', 'Adventure', 'Casual', 'Indie', 'Free To Play']","['windows', 'mac', 'linux']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Camera Comfort', 'Custom Volume Controls', 'Adjustable Difficulty', 'Playable without Timed Input', 'Stereo Sound', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Stats', 'Includes level editor', 'Remote Play on Tablet']","Jul 7, 2017",,Action
1058,Unturned,304930,big black men tied put bag head,51,236.63333333333333,2023-09-25 03:59:42,"50,000,000 .. 100,000,000",['Smartly Dressed Games'],['Smartly Dressed Games'],"['Action', 'Adventure', 'Casual', 'Indie', 'Free To Play']","['windows', 'mac', 'linux']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Camera Comfort', 'Custom Volume Controls', 'Adjustable Difficulty', 'Playable without Timed Input', 'Stereo Sound', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Stats', 'Includes level editor', 'Remote Play on Tablet']","Jul 7, 2017",,Action
1059,Unturned,304930,great game,21,281.06666666666666,2023-09-24 17:40:21,"50,000,000 .. 100,000,000",['Smartly Dressed Games'],['Smartly Dressed Games'],"['Action', 'Adventure', 'Casual', 'Indie', 'Free To Play']","['windows', 'mac', 'linux']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Camera Comfort', 'Custom Volume Controls', 'Adjustable Difficulty', 'Playable without Timed Input', 'Stereo Sound', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Stats', 'Includes level editor', 'Remote Play on Tablet']","Jul 7, 2017",,Action
1060,Unturned,304930,wanting play since wa young never pc play,71,15.1,2023-09-24 05:33:29,"50,000,000 .. 100,000,000",['Smartly Dressed Games'],['Smartly Dressed Games'],"['Action', 'Adventure', 'Casual', 'Indie', 'Free To Play']","['windows', 'mac', 'linux']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Camera Comfort', 'Custom Volume Controls', 'Adjustable Difficulty', 'Playable without Timed Input', 'Stereo Sound', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Stats', 'Includes level editor', 'Remote Play on Tablet']","Jul 7, 2017",,Action
1061,Unturned,304930,time kill way fast plain bad pop could done way better tried release new map doe fix game bad move nelson must head stuck somewhere,191,1031.1166666666666,2023-09-13 22:48:17,"50,000,000 .. 100,000,000",['Smartly Dressed Games'],['Smartly Dressed Games'],"['Action', 'Adventure', 'Casual', 'Indie', 'Free To Play']","['windows', 'mac', 'linux']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Camera Comfort', 'Custom Volume Controls', 'Adjustable Difficulty', 'Playable without Timed Input', 'Stereo Sound', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Stats', 'Includes level editor', 'Remote Play on Tablet']","Jul 7, 2017",,Action
1064,Unturned,304930,good game,17,1678.4,2023-08-08 17:27:50,"50,000,000 .. 100,000,000",['Smartly Dressed Games'],['Smartly Dressed Games'],"['Action', 'Adventure', 'Casual', 'Indie', 'Free To Play']","['windows', 'mac', 'linux']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Camera Comfort', 'Custom Volume Controls', 'Adjustable Difficulty', 'Playable without Timed Input', 'Stereo Sound', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Stats', 'Includes level editor', 'Remote Play on Tablet']","Jul 7, 2017",,Action
1065,Unturned,304930,super,6,64.05,2023-07-22 19:10:55,"50,000,000 .. 100,000,000",['Smartly Dressed Games'],['Smartly Dressed Games'],"['Action', 'Adventure', 'Casual', 'Indie', 'Free To Play']","['windows', 'mac', 'linux']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Camera Comfort', 'Custom Volume Controls', 'Adjustable Difficulty', 'Playable without Timed Input', 'Stereo Sound', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Stats', 'Includes level editor', 'Remote Play on Tablet']","Jul 7, 2017",,Action
1066,Unturned,304930,fun game,8,499.8833333333333,2023-07-21 04:34:07,"50,000,000 .. 100,000,000",['Smartly Dressed Games'],['Smartly Dressed Games'],"['Action', 'Adventure', 'Casual', 'Indie', 'Free To Play']","['windows', 'mac', 'linux']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Camera Comfort', 'Custom Volume Controls', 'Adjustable Difficulty', 'Playable without Timed Input', 'Stereo Sound', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Stats', 'Includes level editor', 'Remote Play on Tablet']","Jul 7, 2017",,Action
1068,Unturned,304930,go onto low pop pop server people duo expecting similar group size lao no entire server giant zero rinse repeated server wonderful game,173,3.8,2023-07-06 22:28:17,"50,000,000 .. 100,000,000",['Smartly Dressed Games'],['Smartly Dressed Games'],"['Action', 'Adventure', 'Casual', 'Indie', 'Free To Play']","['windows', 'mac', 'linux']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Camera Comfort', 'Custom Volume Controls', 'Adjustable Difficulty', 'Playable without Timed Input', 'Stereo Sound', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Stats', 'Includes level editor', 'Remote Play on Tablet']","Jul 7, 2017",,Action
1069,Unturned,304930,good game,10,99.66666666666669,2023-06-30 02:54:02,"50,000,000 .. 100,000,000",['Smartly Dressed Games'],['Smartly Dressed Games'],"['Action', 'Adventure', 'Casual', 'Indie', 'Free To Play']","['windows', 'mac', 'linux']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Camera Comfort', 'Custom Volume Controls', 'Adjustable Difficulty', 'Playable without Timed Input', 'Stereo Sound', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Stats', 'Includes level editor', 'Remote Play on Tablet']","Jul 7, 2017",,Action
1070,Unturned,304930,ballet game,11,507.1833333333333,2023-06-19 15:14:50,"50,000,000 .. 100,000,000",['Smartly Dressed Games'],['Smartly Dressed Games'],"['Action', 'Adventure', 'Casual', 'Indie', 'Free To Play']","['windows', 'mac', 'linux']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Camera Comfort', 'Custom Volume Controls', 'Adjustable Difficulty', 'Playable without Timed Input', 'Stereo Sound', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Stats', 'Includes level editor', 'Remote Play on Tablet']","Jul 7, 2017",,Action
1071,Unturned,304930,played game day row love game,70,114.55,2023-06-14 02:54:56,"50,000,000 .. 100,000,000",['Smartly Dressed Games'],['Smartly Dressed Games'],"['Action', 'Adventure', 'Casual', 'Indie', 'Free To Play']","['windows', 'mac', 'linux']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Camera Comfort', 'Custom Volume Controls', 'Adjustable Difficulty', 'Playable without Timed Input', 'Stereo Sound', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Stats', 'Includes level editor', 'Remote Play on Tablet']","Jul 7, 2017",,Action
1072,Unturned,304930,yes,3,25.066666666666663,2023-05-31 22:45:56,"50,000,000 .. 100,000,000",['Smartly Dressed Games'],['Smartly Dressed Games'],"['Action', 'Adventure', 'Casual', 'Indie', 'Free To Play']","['windows', 'mac', 'linux']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Camera Comfort', 'Custom Volume Controls', 'Adjustable Difficulty', 'Playable without Timed Input', 'Stereo Sound', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Stats', 'Includes level editor', 'Remote Play on Tablet']","Jul 7, 2017",,Action
1073,Unturned,304930,died naked men time love,47,17.516666666666666,2023-04-22 17:57:00,"50,000,000 .. 100,000,000",['Smartly Dressed Games'],['Smartly Dressed Games'],"['Action', 'Adventure', 'Casual', 'Indie', 'Free To Play']","['windows', 'mac', 'linux']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Camera Comfort', 'Custom Volume Controls', 'Adjustable Difficulty', 'Playable without Timed Input', 'Stereo Sound', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Stats', 'Includes level editor', 'Remote Play on Tablet']","Jul 7, 2017",,Action
1074,Unturned,304930,rust mineshaft less funding game,43,3.7,2023-04-21 04:44:10,"50,000,000 .. 100,000,000",['Smartly Dressed Games'],['Smartly Dressed Games'],"['Action', 'Adventure', 'Casual', 'Indie', 'Free To Play']","['windows', 'mac', 'linux']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Camera Comfort', 'Custom Volume Controls', 'Adjustable Difficulty', 'Playable without Timed Input', 'Stereo Sound', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Stats', 'Includes level editor', 'Remote Play on Tablet']","Jul 7, 2017",,Action
1075,Unturned,304930,gay,6,22.35,2023-04-17 01:55:06,"50,000,000 .. 100,000,000",['Smartly Dressed Games'],['Smartly Dressed Games'],"['Action', 'Adventure', 'Casual', 'Indie', 'Free To Play']","['windows', 'mac', 'linux']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Camera Comfort', 'Custom Volume Controls', 'Adjustable Difficulty', 'Playable without Timed Input', 'Stereo Sound', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Stats', 'Includes level editor', 'Remote Play on Tablet']","Jul 7, 2017",,Action
1076,Unturned,304930,incredibly well made game,26,76.88333333333334,2023-04-15 15:26:17,"50,000,000 .. 100,000,000",['Smartly Dressed Games'],['Smartly Dressed Games'],"['Action', 'Adventure', 'Casual', 'Indie', 'Free To Play']","['windows', 'mac', 'linux']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Camera Comfort', 'Custom Volume Controls', 'Adjustable Difficulty', 'Playable without Timed Input', 'Stereo Sound', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Stats', 'Includes level editor', 'Remote Play on Tablet']","Jul 7, 2017",,Action
1077,Unturned,304930,go,5,31.716666666666665,2023-04-08 04:13:26,"50,000,000 .. 100,000,000",['Smartly Dressed Games'],['Smartly Dressed Games'],"['Action', 'Adventure', 'Casual', 'Indie', 'Free To Play']","['windows', 'mac', 'linux']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Camera Comfort', 'Custom Volume Controls', 'Adjustable Difficulty', 'Playable without Timed Input', 'Stereo Sound', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Stats', 'Includes level editor', 'Remote Play on Tablet']","Jul 7, 2017",,Action
1079,Unturned,304930,refers everywhere server hate,48,30.9,2023-03-26 18:53:08,"50,000,000 .. 100,000,000",['Smartly Dressed Games'],['Smartly Dressed Games'],"['Action', 'Adventure', 'Casual', 'Indie', 'Free To Play']","['windows', 'mac', 'linux']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Camera Comfort', 'Custom Volume Controls', 'Adjustable Difficulty', 'Playable without Timed Input', 'Stereo Sound', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Stats', 'Includes level editor', 'Remote Play on Tablet']","Jul 7, 2017",,Action
1081,Unturned,304930,unturned,8,34.75,2023-03-12 06:52:41,"50,000,000 .. 100,000,000",['Smartly Dressed Games'],['Smartly Dressed Games'],"['Action', 'Adventure', 'Casual', 'Indie', 'Free To Play']","['windows', 'mac', 'linux']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Camera Comfort', 'Custom Volume Controls', 'Adjustable Difficulty', 'Playable without Timed Input', 'Stereo Sound', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Stats', 'Includes level editor', 'Remote Play on Tablet']","Jul 7, 2017",,Action
1082,Unturned,304930,many kid screaming cry,34,61.4,2023-02-27 15:33:16,"50,000,000 .. 100,000,000",['Smartly Dressed Games'],['Smartly Dressed Games'],"['Action', 'Adventure', 'Casual', 'Indie', 'Free To Play']","['windows', 'mac', 'linux']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Camera Comfort', 'Custom Volume Controls', 'Adjustable Difficulty', 'Playable without Timed Input', 'Stereo Sound', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Stats', 'Includes level editor', 'Remote Play on Tablet']","Jul 7, 2017",,Action
1083,Unturned,304930,wish wa mutilate,28,65.98333333333333,2023-02-26 23:08:41,"50,000,000 .. 100,000,000",['Smartly Dressed Games'],['Smartly Dressed Games'],"['Action', 'Adventure', 'Casual', 'Indie', 'Free To Play']","['windows', 'mac', 'linux']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Camera Comfort', 'Custom Volume Controls', 'Adjustable Difficulty', 'Playable without Timed Input', 'Stereo Sound', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Stats', 'Includes level editor', 'Remote Play on Tablet']","Jul 7, 2017",,Action
1084,Unturned,304930,yes,3,14.9,2023-02-26 02:59:16,"50,000,000 .. 100,000,000",['Smartly Dressed Games'],['Smartly Dressed Games'],"['Action', 'Adventure', 'Casual', 'Indie', 'Free To Play']","['windows', 'mac', 'linux']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Camera Comfort', 'Custom Volume Controls', 'Adjustable Difficulty', 'Playable without Timed Input', 'Stereo Sound', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Stats', 'Includes level editor', 'Remote Play on Tablet']","Jul 7, 2017",,Action
1085,Unturned,304930,mod,4,7.266666666666667,2023-02-07 18:26:27,"50,000,000 .. 100,000,000",['Smartly Dressed Games'],['Smartly Dressed Games'],"['Action', 'Adventure', 'Casual', 'Indie', 'Free To Play']","['windows', 'mac', 'linux']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Camera Comfort', 'Custom Volume Controls', 'Adjustable Difficulty', 'Playable without Timed Input', 'Stereo Sound', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Stats', 'Includes level editor', 'Remote Play on Tablet']","Jul 7, 2017",,Action
1086,Unturned,304930,man viewer guy genuinely stupid leaving bad review game youtube told guy ha personal issue wanted make public drama leaving poor review want noticed posted youtube feel better people exact accusation man claim year sheep wanted part heard brainless sheep stupid,498,38.11666666666667,2023-01-22 23:20:11,"50,000,000 .. 100,000,000",['Smartly Dressed Games'],['Smartly Dressed Games'],"['Action', 'Adventure', 'Casual', 'Indie', 'Free To Play']","['windows', 'mac', 'linux']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Camera Comfort', 'Custom Volume Controls', 'Adjustable Difficulty', 'Playable without Timed Input', 'Stereo Sound', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Stats', 'Includes level editor', 'Remote Play on Tablet']","Jul 7, 2017",,Action
1087,Unturned,304930,good,8,68.05,2023-01-22 06:09:24,"50,000,000 .. 100,000,000",['Smartly Dressed Games'],['Smartly Dressed Games'],"['Action', 'Adventure', 'Casual', 'Indie', 'Free To Play']","['windows', 'mac', 'linux']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Camera Comfort', 'Custom Volume Controls', 'Adjustable Difficulty', 'Playable without Timed Input', 'Stereo Sound', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Stats', 'Includes level editor', 'Remote Play on Tablet']","Jul 7, 2017",,Action
1088,Unturned,304930,excellent even game get boring always massive modding community behind pick,112,1448.0,2023-01-12 15:46:02,"50,000,000 .. 100,000,000",['Smartly Dressed Games'],['Smartly Dressed Games'],"['Action', 'Adventure', 'Casual', 'Indie', 'Free To Play']","['windows', 'mac', 'linux']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Camera Comfort', 'Custom Volume Controls', 'Adjustable Difficulty', 'Playable without Timed Input', 'Stereo Sound', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Stats', 'Includes level editor', 'Remote Play on Tablet']","Jul 7, 2017",,Action
1089,Unturned,304930,great game play gravity semi best server,52,1158.7166666666667,2023-01-10 23:15:55,"50,000,000 .. 100,000,000",['Smartly Dressed Games'],['Smartly Dressed Games'],"['Action', 'Adventure', 'Casual', 'Indie', 'Free To Play']","['windows', 'mac', 'linux']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Camera Comfort', 'Custom Volume Controls', 'Adjustable Difficulty', 'Playable without Timed Input', 'Stereo Sound', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Stats', 'Includes level editor', 'Remote Play on Tablet']","Jul 7, 2017",,Action
1090,Unturned,304930,really fun game,15,20.316666666666663,2022-12-31 17:07:21,"50,000,000 .. 100,000,000",['Smartly Dressed Games'],['Smartly Dressed Games'],"['Action', 'Adventure', 'Casual', 'Indie', 'Free To Play']","['windows', 'mac', 'linux']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Camera Comfort', 'Custom Volume Controls', 'Adjustable Difficulty', 'Playable without Timed Input', 'Stereo Sound', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Stats', 'Includes level editor', 'Remote Play on Tablet']","Jul 7, 2017",,Action
1091,Unturned,304930,vary good game,14,30.75,2022-12-26 04:37:12,"50,000,000 .. 100,000,000",['Smartly Dressed Games'],['Smartly Dressed Games'],"['Action', 'Adventure', 'Casual', 'Indie', 'Free To Play']","['windows', 'mac', 'linux']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Camera Comfort', 'Custom Volume Controls', 'Adjustable Difficulty', 'Playable without Timed Input', 'Stereo Sound', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Stats', 'Includes level editor', 'Remote Play on Tablet']","Jul 7, 2017",,Action
1092,Unturned,304930,let start visuals prepare amazed stunningly blocky graphic would make picasso question artistic choice like someone turned potato pixilated masterpiece ran knew world full square rectangle could captivating let charming art style fool game pack punch come challenge fending brain hungry zombie scavenging toilet paper yes even apocalypse thing unturned throw curveballs faster clumsy outfielder fear not game survival mechanic easy grasp greased pig quickly learn art crafting weapon unlikely object building fortress would make tony stark proud driving vehicle handle like drunk shopping cart recipe chaos taste delicious multiplayer aspect unturned truly shine grab friend jump madness together team create absurd base engage epic battle resemble circus steroid embark zany quest make question life choice kind multiplayer experience leaf cry tear laughter wondering become professional clown unturned steam game never take seriously precisely damn fun wild rollercoaster ride blocky wonderland laughter best weapon silliness survival strategy looking game tickle funny bone make friend question sanity look no unturned make laugh cry laughing hard question ever took gaming seriously first place embrace absurdity embark hilarious journey inner comedian thank,1933,267.1166666666667,2022-12-25 23:45:03,"50,000,000 .. 100,000,000",['Smartly Dressed Games'],['Smartly Dressed Games'],"['Action', 'Adventure', 'Casual', 'Indie', 'Free To Play']","['windows', 'mac', 'linux']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Camera Comfort', 'Custom Volume Controls', 'Adjustable Difficulty', 'Playable without Timed Input', 'Stereo Sound', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Stats', 'Includes level editor', 'Remote Play on Tablet']","Jul 7, 2017",,Action
1093,Unturned,304930,goof,4,93.08333333333331,2022-12-24 14:28:28,"50,000,000 .. 100,000,000",['Smartly Dressed Games'],['Smartly Dressed Games'],"['Action', 'Adventure', 'Casual', 'Indie', 'Free To Play']","['windows', 'mac', 'linux']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Camera Comfort', 'Custom Volume Controls', 'Adjustable Difficulty', 'Playable without Timed Input', 'Stereo Sound', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Stats', 'Includes level editor', 'Remote Play on Tablet']","Jul 7, 2017",,Action
1094,Unturned,304930,right,8,8.916666666666666,2022-12-19 04:34:49,"50,000,000 .. 100,000,000",['Smartly Dressed Games'],['Smartly Dressed Games'],"['Action', 'Adventure', 'Casual', 'Indie', 'Free To Play']","['windows', 'mac', 'linux']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Camera Comfort', 'Custom Volume Controls', 'Adjustable Difficulty', 'Playable without Timed Input', 'Stereo Sound', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Stats', 'Includes level editor', 'Remote Play on Tablet']","Jul 7, 2017",,Action
1095,Unturned,304930,fun especially server,34,860.6,2022-12-01 14:09:44,"50,000,000 .. 100,000,000",['Smartly Dressed Games'],['Smartly Dressed Games'],"['Action', 'Adventure', 'Casual', 'Indie', 'Free To Play']","['windows', 'mac', 'linux']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Camera Comfort', 'Custom Volume Controls', 'Adjustable Difficulty', 'Playable without Timed Input', 'Stereo Sound', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Stats', 'Includes level editor', 'Remote Play on Tablet']","Jul 7, 2017",,Action
1096,Unturned,304930,great game would better wa somehow smaller go large,77,251.26666666666668,2022-11-28 14:18:28,"50,000,000 .. 100,000,000",['Smartly Dressed Games'],['Smartly Dressed Games'],"['Action', 'Adventure', 'Casual', 'Indie', 'Free To Play']","['windows', 'mac', 'linux']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Camera Comfort', 'Custom Volume Controls', 'Adjustable Difficulty', 'Playable without Timed Input', 'Stereo Sound', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Stats', 'Includes level editor', 'Remote Play on Tablet']","Jul 7, 2017",,Action
1097,Unturned,304930,best mineshaft lego dying light game ever,45,26.183333333333334,2022-11-27 15:34:21,"50,000,000 .. 100,000,000",['Smartly Dressed Games'],['Smartly Dressed Games'],"['Action', 'Adventure', 'Casual', 'Indie', 'Free To Play']","['windows', 'mac', 'linux']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Camera Comfort', 'Custom Volume Controls', 'Adjustable Difficulty', 'Playable without Timed Input', 'Stereo Sound', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Stats', 'Includes level editor', 'Remote Play on Tablet']","Jul 7, 2017",,Action
